group,geography,convention,passthrough,decile,tenure,households,income_dollars,federal_dollars,state_local_dollars,total_dollars,per_household,share_of_income,note
mexican_observed_total,TX,average_pro_rata,1.0,10,no_cash_rent,4321.6197873,1097933436.682289,2315755.3382592364,35956150.42847195,38271905.76673119,8855.916913191051,0.0348581293619952,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,1.0,10,owner,816465.0813642,243136013043.98615,549562617.9548436,8778848307.31865,9328410925.273493,11425.36421727554,0.038367047351335296,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,1.0,10,renter,112150.2751914,28707584230.47707,70103929.1984833,997042825.8970289,1067146755.0955123,9515.328903779133,0.037172990472761146,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,1,no_cash_rent,275763.57723149,2347924995.266514,45946.00135560224,79744112.9833286,79790058.9846842,289.3422684233036,0.033983223120646236,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,1,owner,6082867.27027557,41203566588.52645,4427212.427804873,2589955574.28239,2594382786.710195,426.50655873881374,0.06296500525351674,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,1,renter,5360171.59550726,43292252733.99284,2462556.0569654694,1564667422.483294,1567129978.5402594,292.36563617735334,0.03619885498150013,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,2,no_cash_rent,293086.75319936,6244721348.75032,265290.5680718619,143229360.2007637,143494650.76883557,489.59787231062387,0.02297855144450143,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,2,owner,5637410.67828922,122732404947.81564,4931666.142684165,3499782549.889742,3504714216.032426,621.6886467983912,0.02855573650269942,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,2,renter,5788887.1275282595,125991735628.54825,6202837.932856478,2822918333.1634545,2829121171.096311,488.7158980251684,0.022454815444698625,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,3,no_cash_rent,179350.95385456,5682609033.4062605,362159.32062841376,108717068.33307287,109079227.65370129,608.1887233348994,0.01919527227941585,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,3,owner,6208503.42834028,200906614856.70615,10795885.977539526,4551235265.105369,4562031151.082908,734.8036775269167,0.022707222230272075,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,3,renter,5332736.17221653,172823142386.7999,11591923.107221235,3178472702.4484463,3190064625.5556674,598.2040968341643,0.01845855006163412,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,4,no_cash_rent,146609.07592127,6363603514.844706,521780.4110465327,110219122.23185872,110740902.64290525,755.3482071080907,0.017402231673386667,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,4,owner,6332146.11438108,275342556996.8819,19382460.41015466,5454583233.1375475,5473965693.547702,864.4724228829235,0.01988056533378417,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,4,renter,5241493.7946272,226817732759.5499,19664230.498187102,3710249376.167124,3729913606.665311,711.612710576642,0.016444541444294403,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,5,no_cash_rent,126248.43665238,7038463370.036355,784896.1802377782,112210701.2390063,112995597.41924408,895.0257160837003,0.016054015127830442,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,5,owner,7080665.79356858,389748433090.511,35088062.820991635,7237024370.643638,7272112433.464629,1027.0379432496222,0.01865847766417019,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,5,renter,4513138.78272012,247469691969.17874,26099848.154004492,3831884983.2920065,3857984831.446011,854.8340782732944,0.01558972656710829,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,6,no_cash_rent,107958.64864836,7286984606.846871,792985.569970497,111082507.73557049,111875493.305541,1036.2809715221504,0.01535278298796219,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,6,owner,7981122.95739667,546982394783.4121,55311446.50871308,9568342603.453615,9623654049.962328,1205.8020032185332,0.017594083725076735,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,6,renter,3630667.80053183,247274484812.6564,29212894.35884008,3586110532.9321785,3615323427.2910185,995.7736774379182,0.014620689352684775,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,7,no_cash_rent,117997.58214996,10193433624.797731,1230481.3657689847,140133479.8513198,141363961.2170888,1198.0242191524999,0.01386813966916804,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,7,owner,8706115.463583,748529647605.4202,86927919.67116824,12691938500.202202,12778866419.87337,1467.803462213012,0.01707195761818324,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,7,renter,2896756.82455565,246849226458.5552,31234803.318951182,3468421927.147946,3499656730.466897,1208.1292778187308,0.014177304829652656,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,8,no_cash_rent,62238.18737247,6636544528.542483,889038.0182079118,93496780.24763568,94385818.26584359,1516.5258220163646,0.014222132897610887,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,8,owner,9246885.02559548,1003692459222.6896,134167201.22996758,16309511746.802452,16443678948.03242,1778.2938689641035,0.016383184706565634,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,8,renter,2408756.36581163,260644823806.39993,39626210.176937014,3729443443.9161386,3769069654.0930758,1564.736769392237,0.014460558238028318,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,9,no_cash_rent,75498.43890449,11126207631.659338,1518659.8354857164,168952519.61448127,170471179.449967,2257.943103507387,0.015321588909135188,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,9,owner,9934650.23751075,1430397687319.1619,222484189.79289854,23583799885.40725,23806284075.20015,2396.288093295281,0.01664312259887505,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,9,renter,1710810.32279,240092630970.3849,39652837.21779354,3530935863.662463,3570588700.8802567,2087.0745595323033,0.01487171299864128,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,10,no_cash_rent,45827.37406967,10953255069.160057,2425879.682550822,233573109.84490103,235998989.52745184,5149.738432943366,0.021546014224751296,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,10,owner,10356566.04611519,2899430994705.913,569267081.5149444,46788025157.27201,47357292238.78696,4572.6828784673235,0.016333305508997073,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.0,10,renter,1318909.92608681,365716264447.1761,76622865.4025137,5174515242.378737,5251138107.781251,3981.4228431514766,0.014358503075379966,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,1,no_cash_rent,275763.57723149,2347924995.266514,68283.16687625604,79744112.9833286,79812396.15020485,289.42326956836024,0.03399273669776888,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,1,owner,6082867.27027557,41203566588.52645,6579551.562381491,2589955574.28239,2596535125.8447714,426.8603950201171,0.06301724197263552,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,1,renter,5360171.59550726,43292252733.99284,3659755.39151908,1564667422.483294,1568327177.874813,292.5889871117819,0.036226508874724624,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,2,no_cash_rent,293086.75319936,6244721348.75032,394264.56265794166,143229360.2007637,143623624.76342165,490.03792629866047,0.022999204727071336,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,2,owner,5637410.67828922,122732404947.81564,7329251.126612449,3499782549.889742,3507111801.0163546,622.1139457735328,0.028575271563427252,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,2,renter,5788887.1275282595,125991735628.54825,9218417.385171782,2822918333.1634545,2832136750.5486264,489.2368236168897,0.022478750184840676,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,3,no_cash_rent,179350.95385456,5682609033.4062605,538227.1491890386,108717068.33307287,109255295.48226191,609.170417743413,0.019226255904635458,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,3,owner,6208503.42834028,200906614856.70615,16044427.415476916,4551235265.105369,4567279692.520845,735.6490570130549,0.022733346514142376,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,3,renter,5332736.17221653,172823142386.7999,17227466.952368505,3178472702.4484463,3195700169.400815,599.2608796306785,0.018491158795437456,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,4,no_cash_rent,146609.07592127,6363603514.844706,775449.8286912972,110219122.23185872,110994572.06055002,757.0784507239838,0.0174420942162137,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,4,owner,6332146.11438108,275342556996.8819,28805461.62038629,5454583233.1375475,5483388694.757934,865.960544135974,0.019914788162659614,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,4,renter,5241493.7946272,226817732759.5499,29224217.40705304,3710249376.167124,3739473593.574177,713.4366156089566,0.016486689766617157,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,5,no_cash_rent,126248.43665238,7038463370.036355,1166482.289523052,112210701.2390063,113377183.52852935,898.048217743154,0.01610822953362102,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,5,owner,7080665.79356858,389748433090.511,52146519.35490334,7237024370.643638,7289170889.998541,1029.447103211586,0.018702245528478576,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,5,renter,4513138.78272012,247469691969.17874,38788582.996625215,3831884983.2920065,3870673566.288632,857.6455882785269,0.015641000461465427,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,6,no_cash_rent,107958.64864836,7286984606.846871,1178504.4270921347,111082507.73557049,112261012.16266263,1039.8519578391183,0.015405688116478503,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,6,owner,7981122.95739667,546982394783.4121,82201728.56589732,9568342603.453615,9650544332.019512,1209.1712386257213,0.01764324487233419,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,6,renter,3630667.80053183,247274484812.6564,43415071.640394114,3586110532.9321785,3629525604.5725727,999.6854033412008,0.014678124220226059,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,7,no_cash_rent,117997.58214996,10193433624.797731,1828693.7265038465,140133479.8513198,141962173.57782364,1203.0939193093607,0.0139268257196937,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,7,owner,8706115.463583,748529647605.4202,129188905.889161,12691938500.202202,12821127406.091362,1472.6576347075954,0.01712841628532246,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,7,renter,2896756.82455565,246849226458.5552,46419954.39098041,3468421927.147946,3514841881.538926,1213.3713992641021,0.014238820724556943,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,8,no_cash_rent,62238.18737247,6636544528.542483,1321253.8537746945,93496780.24763568,94818034.10141037,1523.4703660947478,0.014287259535985407,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,8,owner,9246885.02559548,1003692459222.6896,199394095.69074607,16309511746.802452,16508905842.493198,1785.347800561634,0.016448171639426815,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,8,renter,2408756.36581163,260644823806.39993,58890938.10892566,3729443443.9161386,3788334382.0250645,1572.734559540473,0.014534470037428937,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,9,no_cash_rent,75498.43890449,11126207631.659338,2256973.401714633,168952519.61448127,171209493.0161959,2267.722293341536,0.015387946970270776,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,9,owner,9934650.23751075,1430397687319.1619,330647381.9425147,23583799885.40725,23914447267.349766,2407.175561858716,0.01671874016531025,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,9,renter,1710810.32279,240092630970.3849,58930510.18528884,3530935863.662463,3589866373.847752,2098.3427128224102,0.01495200564606482,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,10,no_cash_rent,45827.37406967,10953255069.160057,3605248.38501837,233573109.84490103,237178358.2299194,5175.473459800341,0.021653687121531377,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,10,owner,10356566.04611519,2899430994705.913,846022678.3044001,46788025157.27201,47634047835.57641,4599.405596746446,0.016428757201861908,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_10y_4.94pct,0.0,10,renter,1318909.92608681,365716264447.1761,113873933.54043856,5174515242.378737,5288389175.919176,4009.6666734549217,0.014460360913707814,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
third_plus_nh_white,US,average_pro_rata,0.0,1,no_cash_rent,275763.57723149,2347924995.266514,1382250.3416246162,79744112.9833286,81126363.32495321,294.18810177694934,0.03455236580747101,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,1,owner,6082867.27027557,41203566588.52645,133189302.88221641,2589955574.28239,2723144877.1646066,447.67455151807724,0.06609002818515458,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,1,renter,5360171.59550726,43292252733.99284,74084117.23722833,1564667422.483294,1638751539.7205224,305.7274399748837,0.037853228608586205,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,2,no_cash_rent,293086.75319936,6244721348.75032,7981064.021415822,143229360.2007637,151210424.22217953,515.9237753721505,0.024214118737650225,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,2,owner,5637410.67828922,122732404947.81564,148365407.4213046,3499782549.889742,3648147957.3110466,647.1318421701623,0.029724407004508676,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,2,renter,5788887.1275282595,125991735628.54825,186607639.375947,2822918333.1634545,3009525972.5394015,519.879884723959,0.023886693500374943,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,3,no_cash_rent,179350.95385456,5682609033.4062605,10895286.42083074,108717068.33307287,119612354.75390361,666.9178623432365,0.021048844650536476,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,3,owner,6208503.42834028,200906614856.70615,324785980.0703829,4551235265.105369,4876021245.175752,785.3778775280887,0.02427008811359201,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,3,renter,5332736.17221653,172823142386.7999,348734148.8333705,3178472702.4484463,3527206851.281817,661.4253428959242,0.020409343347012433,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,4,no_cash_rent,146609.07592127,6363603514.844706,15697364.953265123,110219122.23185872,125916487.18512383,858.8587465945271,0.019786978697115865,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,4,owner,6332146.11438108,275342556996.8819,583106510.5341355,5454583233.1375475,6037689743.671683,953.4981718061354,0.021927920658265904,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,4,renter,5241493.7946272,226817732759.5499,591583348.3209116,3710249376.167124,4301832724.488035,820.7264747499338,0.01896603352899405,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,5,no_cash_rent,126248.43665238,7038463370.036355,23613001.81220753,112210701.2390063,135823703.05121383,1075.844633428602,0.01929735169602968,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,5,owner,7080665.79356858,389748433090.511,1055597557.7915655,7237024370.643638,8292621928.435204,1171.1641489939338,0.02127685764553007,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,5,renter,4513138.78272012,247469691969.17874,785193987.7859354,3831884983.2920065,4617078971.077942,1023.0305765813779,0.01865714922234994,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,6,no_cash_rent,107958.64864836,7286984606.846871,23856364.920893416,111082507.73557049,134938872.65646392,1249.912576212242,0.01851779301546417,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,6,owner,7981122.95739667,546982394783.4121,1664002602.5485287,9568342603.453615,11232345206.002144,1407.3640095460923,0.020535112853951727,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,6,renter,3630667.80053183,247274484812.6564,878847604.0565609,3586110532.9321785,4464958136.988739,1229.789774854835,0.01805668765368794,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,7,no_cash_rent,117997.58214996,10193433624.797731,37018091.62963252,140133479.8513198,177151571.48095232,1501.315266407875,0.01737898906311538,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,7,owner,8706115.463583,748529647605.4202,2615160038.2421255,12691938500.202202,15307098538.444328,1758.200727117935,0.020449555455034307,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,7,renter,2896756.82455565,246849226458.5552,939675190.1008178,3468421927.147946,4408097117.248764,1521.735300623637,0.017857447562181696,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,8,no_cash_rent,62238.18737247,6636544528.542483,26746029.428637538,93496780.24763568,120242809.67627321,1931.9780146659698,0.01811828567700139,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,8,owner,9246885.02559548,1003692459222.6896,4036317726.533321,16309511746.802452,20345829473.335773,2200.2900887183405,0.02027097970736237,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,8,renter,2408756.36581163,260644823806.39993,1192124253.2171185,3729443443.9161386,4921567697.133257,2043.198626057366,0.018882276752170867,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,9,no_cash_rent,75498.43890449,11126207631.659338,45687720.682482444,168952519.61448127,214640240.29696372,2842.975873560728,0.019291410640783876,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,9,owner,9934650.23751075,1430397687319.1619,6693266840.941593,23583799885.40725,30277066726.348843,3047.622815348871,0.02116688735920277,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,9,renter,1710810.32279,240092630970.3849,1192925307.3945107,3530935863.662463,4723861171.056974,2761.1834626723976,0.019675161007501545,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,10,no_cash_rent,45827.37406967,10953255069.160057,72980736.5388334,233573109.84490103,306553846.3837344,6689.317304493373,0.02798746531949815,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,10,owner,10356566.04611519,2899430994705.913,17125965147.862349,46788025157.27201,63913990305.13436,6171.349655913109,0.022043632154665954,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,average_pro_rata,0.0,10,renter,1318909.92608681,365716264447.1761,2305140355.0696063,5174515242.378737,7479655597.448343,5671.08901791375,0.02045207261633479,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,1,no_cash_rent,275763.57723149,2347924995.266514,45946.00135560224,79715537.70451744,79761483.70587304,289.23864604105125,0.03397105268127157,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,1,owner,6082867.27027557,41203566588.52645,4427212.427804873,2577109299.62817,2581536512.055975,424.3946805597526,0.06265322946035526,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,1,renter,5360171.59550726,43292252733.99284,2462556.0569654694,1839240925.1235123,1841703481.1804776,343.5903960097359,0.04254117919196157,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,2,no_cash_rent,293086.75319936,6244721348.75032,265290.5680718619,142680336.76741347,142945627.33548534,487.72462683856804,0.022890633441008747,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,2,owner,5637410.67828922,122732404947.81564,4931666.142684165,3485722813.310862,3490654479.453546,619.1946407056603,0.028441180476645355,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,2,renter,5788887.1275282595,125991735628.54825,6202837.932856478,3150503674.4180465,3156706512.350903,545.3045538475984,0.02505486964365328,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,3,no_cash_rent,179350.95385456,5682609033.4062605,362159.32062841376,108008613.23162158,108370772.55225,604.2386183244415,0.01907060153446639,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,3,owner,6208503.42834028,200906614856.70615,10795885.977539526,4529048141.330892,4539844027.308431,731.2300105344498,0.022596787221497966,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
third_plus_nh_white,US,marginal_deficit_avg_rate_3.324pct,0.5,3,renter,5332736.17221653,172823142386.7999,11591923.107221235,3483568529.430271,3495160452.5374923,655.4159702756762,0.020223914484293337,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
