MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec,src_year,Passfail_sum,OTH,CO#,RECTOPICNAME,topcrec,MeasureID,TYPEREC,TOPICREC,MeasID_First,Ballotquestion,toprec,outcome,is_bond,is_tax,pct,passed,req,year,total,key,mkey,hisp_share,white_share,elf,pupils,share65,pp_current,wave,leaid
200800203.0,2008,41.0,3,SAN MATEO,2008-06-03,MILLBRAE ELEMENTARY,0,M,P,"To ensure that the children of Millbrae continue to receive a high quality education, to offset State budget cuts, to reinstate eliminated music, library, instructional and technology aides and custodians, protect teachers from layoffs, and to support and maintain the District's academic programs and classroom health and safety, shall the Millbrae Elementary School District be authorized to levy an annual tax of seventy-eight ($78) dollars per taxable parcel, limited to five years with a tax exemption for senior citizens?",3.0,3,Property Tax,10.0,10,Education,3190.0,1622,4812.0,0.662926,T,2.0,FailT,0,200800194,3190.0,1622,4812.0,0.6629260182876143,2.0,FailT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.662926,0.0,T,2008,4812.0,MILLBRAE ELEMENTARY,MILLBRAE ELEMENTARY,0.1903690369036903,0.2443744374437443,0.6826157863311084,2222.0,0.1321076715786843,8531.221635892747,2010,MILLBRAE ELEMENTARY
200800204.0,2008,41.0,3,SAN MATEO,2008-06-03,PACIFICA ELEMENTARY,0,M,N,"To protect local elementary and middle schools from state budget cuts, maintain high quality education, preserve small class sizes, attract and retain qualified teachers, protect vital academic programs and maintain classroom and school facilities, shall the Pacifica School District levy a temporary parcel tax of $96/year for 5 years with independent citizen oversight, an exemption for senior citizens, no funds used for administrator salaries and all funds staying in this community to promote student achievement?",3.0,3,Property Tax,10.0,10,Education,5688.0,2844,8532.0,0.6666667,T,1.0,PassT,0,200800195,5688.0,2844,8532.0,0.6666666666666666,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.6666667,1.0,T,2008,8532.0,PACIFICA ELEMENTARY,PACIFIC ELEMENTARY,0.1909090909090909,0.7454545454545455,0.4056198347107438,110.0,0.1069322423813064,11395.190667473724,2010,PACIFIC ELEMENTARY
200800206.0,2008,43.0,3,SANTA CLARA,2008-06-03,ALUM ROCK UNION ELEMENTARY,0,M,G,"To improve neighborhood schools, fix leaky, deteriorated roofs, improve fire safety, repair and upgrade classrooms, improve student safety and security, renovate outdated restrooms, upgrade heating/ventilation/electrical systems for energy efficiency, and computer technology, shall Alum Rock Union Elementary School District issue $179 million of bonds at legal rates to renovate, acquire, construct, repair and equip schools, sites and facilities, with required independent financial audits, citizens' oversight and no money for administrators' salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,6901.0,1824,8725.0,0.79094553,F,1.0,PassF,0,200800197,6901.0,1824,8725.0,0.790945558739255,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.79094553,1.0,F,2008,8725.0,ALUM ROCK UNION ELEMENTARY,ALUM ROCK UNION ELEMENTARY,0.7807044410413476,0.0234303215926493,0.3622616783416861,13060.0,0.1072636708374631,10694.170491218105,2010,ALUM ROCK UNION ELEMENTARY
200800207.0,2008,43.0,3,SANTA CLARA,2008-06-03,FREMONT UNION HIGH,0,M,B,"To benefit Cupertino, Fremont, Homestead, Lynbrook and Monta Vista High Schools by creating a technology fund to upgrade classroom computers and technology; building science labs; improving energy efficiency; adding solar power; building classrooms to avoid overcrowding; improving physical education and athletic facilities; and replacing aging heating, lighting and electrical systems; shall the Fremont Union High School District issue $198,000,000 in bonds at interest rates within the legal limit with all expenditures monitored by an Independent Citizens' Oversight Committee?",11.0,11,GO Bond,11.0,11,Education: Bonds,22100.0,10849,32949.0,0.6707336,F,1.0,PassF,0,200800198,22100.0,10849,32949.0,0.6707335579228505,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.6707336,1.0,F,2008,32949.0,FREMONT UNION HIGH,FREMONT UNION HIGH,0.1461116985484956,0.256272229164664,0.5893624859154633,10403.0,0.1072636708374631,11786.353799965887,2010,FREMONT UNION HIGH
200800208.0,2008,43.0,3,SANTA CLARA,2008-06-03,LOS GATOS UNION ELEMENTARY,0,M,E,"To support high academic achievement for local students by retaining quality teachers, keeping small class sizes, and maintaining science, literacy, art, music and other programs, shall the Los Gatos Union School District be authorized to renew its expiring parcel tax of $290 per year per parcel, for six years, without increase, with an exemption available for senior citizens and disabled persons, with citizen oversight, and every dollar staying in Los Gatos schools?",3.0,3,Property Tax,10.0,10,Education,6142.0,1169,7311.0,0.8401039,T,1.0,PassT,0,200800199,6142.0,1169,7311.0,0.8401039529476132,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.8401039,1.0,T,2008,7311.0,LOS GATOS UNION ELEMENTARY,LOS GATOS UNION ELEMENTARY,0.0791817881887166,0.7113163972286374,0.4670190719216072,3031.0,0.1072636708374631,10467.600467079938,2010,LOS GATOS UNION ELEMENTARY
200800210.0,2008,43.0,3,SANTA CLARA,2008-06-03,PALO ALTO UNIFIED,0,M,A,"To provide safe and modern schools; accommodate enrollment growth; upgrade aging classrooms, libraries, computer and science labs; repair or replace roofs, plumbing, heating, ventilation and electrical systems; improve fire alarms and school security; meet current earthquake standards; provide current technology; and replace old portables with permanent classrooms, shall Palo Alto Unified School District issue $378 million in bonds at legal interest rates, with mandatory audits, independent oversight and bond tax rates estimated not to exceed the current rate?",11.0,11,GO Bond,11.0,11,Education: Bonds,14074.0,4066,18140.0,0.77585447,F,1.0,PassF,0,200800201,14074.0,4066,18140.0,0.7758544652701213,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.77585447,1.0,F,2008,18140.0,PALO ALTO UNIFIED,PALO ALTO UNIFIED,0.1040780585439079,0.4864481694604287,0.6408985150449305,11991.0,0.1072636708374631,15989.295636504794,2010,PALO ALTO UNIFIED
200800211.0,2008,44.0,3,SANTA CRUZ,2008-06-03,AROMAS/SAN JUAN UNIFIED,0,M,V,"To improve neighborhood schools and provide for student safety, health, and learning; to replace relocatable classrooms; to acquire, construct, upgrade and equip classrooms, restrooms, facilities and sites; and to retire an outstanding facilities loan, shall Aromas-San Juan Unified School District issue $18,800,000 of bonds at legal interest rates for Aromas-San Juan Bautista school projects, not administrator's salaries or operating expenses, with citizens' oversight and independent public financial audits?",11.0,11,GO Bond,11.0,11,Education: Bonds,7.0,7,14.0,0.5,F,2.0,FailF,1,200800202,952.0,1059,2011.0,0.4733963202386872,2.0,FailF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.5,0.0,F,2008,14.0,AROMAS SAN JUAN UNIFIED,AROMAS SAN JUAN UNIFIED,0.5011746280344558,0.1534847298355521,0.6133673958088683,1277.0,0.0941239080966013,11817.937071445194,2010,AROMAS SAN JUAN UNIFIED
200800212.0,2008,44.0,3,SANTA CRUZ,2008-06-03,SCOTTS VALLEY UNIFIED,0,M,Q,"To provide safe and modern school facilities, improve student learning, and qualify for matching funds, shall the Scotts Valley Unified School District issue $55 million in bonds at legal interest rates to replace our 65-year old middle school with modern classrooms and facilities, replace deteriorating portables with permanent classrooms, and add/improve classrooms, libraries, multi-purpose rooms, and other school facilities, with independent citizen oversight, mandatory annual audits, no money for administrator salaries and all funds benefiting Scotts Valley schools?",11.0,11,GO Bond,11.0,11,Education: Bonds,3020.0,2617,5637.0,0.535746,F,2.0,FailF,0,200800203,3020.0,2617,5637.0,0.5357459641653362,2.0,FailF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.535746,0.0,F,2008,5637.0,SCOTTS VALLEY UNIFIED,SCOTTS VALLEY UNIFIED,0.087024087024087,0.8142968142968143,0.3250631350864451,2574.0,0.1069322423813064,8372.17068796885,2010,SCOTTS VALLEY UNIFIED
200800213.0,2008,49.0,3,SONOMA,2008-06-03,GRAVENSTEIN UNION ELEMENTARY,0,M,I,"To continue to provide our students with courses in the arts and music, as well as technology instruction, all essential for student growth and development, shall the Gravenstein Union School District be authorized to levy a qualified special tax of $45 per year on each parcel of taxable real property in the District for no more than eight years, commencing July 1, 2009, after the expiration of the existing parcel tax, with annual audits and an exemption for seniors?",3.0,3,Property Tax,10.0,10,Education,1223.0,697,1920.0,0.63697916,T,2.0,FailT,0,200800204,1223.0,697,1920.0,0.6369791666666667,2.0,FailT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.63697916,0.0,T,2008,1920.0,GRAVENSTEIN UNION ELEMENTARY,GRAVENSTEIN UNION ELEMENTARY,0.1253869969040247,0.7848297213622291,0.3649896002070374,646.0,0.1337314654454094,8154.646572214975,2010,GRAVENSTEIN UNION ELEMENTARY
200800214.0,2008,49.0,3,SONOMA,2008-06-03,HEALDSBURG UNIFIED,0,M,H,"To benefit all of the students living in the communities served by Healdsburg High School by maintaining small class sizes, updating technology and providing for necessary educational programs and materials, shall the Healdsburg Unified School District be authorized to levy an annual tax of $88 per taxable parcel for seven years only, beginning July 1, 2008, with annual audits and offering an exemption for parcels owned and occupied by persons 65 or over?",3.0,3,Property Tax,10.0,10,Education,3016.0,1799,4815.0,0.6263759,T,2.0,FailT,0,200800205,3016.0,1799,4815.0,0.6263759086188992,2.0,FailT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.6263759,0.0,T,2008,4815.0,HEALDSBURG UNIFIED,HEALDSBURG UNIFIED,0.6089808274470232,0.3617558022199798,0.4979772544219875,1982.0,0.1337314654454094,10766.83578350165,2010,HEALDSBURG UNIFIED
200800215.0,2008,52.0,3,SUTTER,2008-06-03,SUTTER UNION HIGH,0,M,T,Shall the members of the Tehama County Board of Supervisors be elected by District?,11.0,11,GO Bond,11.0,11,Education: Bonds,1194.0,616,1810.0,0.6596685,F,1.0,PassF,0,200800206,1194.0,616,1810.0,0.6596685082872928,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.6596685,1.0,F,2008,1810.0,SUTTER UNION HIGH,SUTTER UNION HIGH,0.1714697406340057,0.7334293948126801,0.4286805803552891,694.0,0.1220188396488974,9485.729983460806,2010,SUTTER UNION HIGH
200800216.0,2008,54.0,3,TULARE,2008-06-03,STONE CORRAL ELEMENTARY,0,M,F,"To acquire, construct, modernize, and improve our local school, including improved fencing to enhance student safety and security, upgrading restrooms to improve handicapped access, improving access to modern technology, and repairing roofs, shall the Stone Corral Elementary School District be authorized to issue up to $715,000 in bonds at legal interest rates, with a citizens’ oversight committee, annual audits, and no money for administrator salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,46.0,25,71.0,0.64788735,F,1.0,PassF,0,200800207,46.0,25,71.0,0.647887323943662,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.64788735,1.0,F,2008,71.0,STONE CORRAL ELEMENTARY,STONE CORRAL ELEMENTARY,0.8358974358974359,0.1435897435897435,0.2803944773175542,195.0,0.0933223724045421,10214.278814113732,2010,STONE CORRAL ELEMENTARY
200800217.0,2008,56.0,3,VENTURA,2008-06-03,MESA UNION ELEMENTARY,0,M,A,"To increase safety, health, welfare and educational effectiveness of the Mesa School site for students, shall the Mesa Union School District be authorized to construct and install school facilities and supporting infrastructure, including the equipping of school facilities, or acquire real property for school facilities by issuing not to exceed $4,000,000 in bonds at interest rates below legal limits, with annual financial audits, citizens' oversight and no money for administrators' salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,506.0,321,827.0,0.6118501,F,1.0,PassF,0,200800208,506.0,321,827.0,0.6118500604594922,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.6118501,1.0,F,2008,827.0,MESA UNION ELEMENTARY,MESA UNION ELEMENTARY,0.3628389154704944,0.507177033492823,0.6051690412053041,1254.0,0.1128466900677312,8854.217628883342,2010,MESA UNION ELEMENTARY
200800218.0,2008,56.0,3,VENTURA,2008-06-03,OAK PARK UNIFIED,0,M,C,"To protect neighborhood schools' academic excellence, enhance student success, reduce state budget cut impacts, help retain qualified teachers, limit class size increases, provide up-to-date instructional materials, and preserve academic programs, shall Oak Park Unified School District renew -- without increasing -- its existing $197 annual parcel tax for 8 years, with exemptions for homes owned/occupied by seniors, annual public audits, independent citizens' oversight, and no funds for administrator salaries?",3.0,3,Property Tax,10.0,10,Education,2764.0,573,3337.0,0.82828885,T,1.0,PassT,0,200800209,2764.0,573,3337.0,0.8282888822295476,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.82828885,1.0,T,2008,3337.0,OAK PARK UNIFIED,OAK PARK UNIFIED,0.0547226386806596,0.7746126936531734,0.3769263544139974,4002.0,0.1128466900677312,9354.513328269555,2010,OAK PARK UNIFIED
200800450.0,2008,1.0,3,ALAMEDA,2008-11-04,DUBLIN UNIFIED,0,M,L,"To support high academic achievement in math, science, reading, writing, and technology; attract and retain highly qualified teachers; maintain small class sizes; and provide ongoing teacher training, shall the Dublin Unified School District levy $96 dollars per parcel annually for five (5) years with an exemption for seniors and disabled persons, an independent citizens' oversight committee, no money for administrator salaries and all dollars staying in our community to maintain a high quality education?",3.0,3,Property Tax,10.0,10,Education,11477.0,4335,15812.0,0.7258411,T,1.0,PassT,0,200800441,11477.0,4335,15812.0,0.7258411333164685,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.7258411,1.0,T,2008,15812.0,DUBLIN UNIFIED,DUBLIN UNIFIED,0.1425603324276809,0.3976346491929039,0.6908634009627932,6257.0,0.1080481467949498,10117.473574225343,2010,DUBLIN UNIFIED
200800451.0,2008,1.0,3,ALAMEDA,2008-11-04,LIVERMORE VALLEY JOINT UNIFIED,0,M,M,"To maintain the quality of local schools, attract and retain highly qualified teachers, and maintain small class sizes, college/career/job preparation classes, art/music/foreign language programs, computers, infrastructure and instructional technology upgrades, elementary science specialists, and high school counselors, shall Livermore Valley Joint Unified School District extend its expiring parcel tax for five years at $11.50/month per parcel, with a senior citizen exemption, independent oversight, no administrators' salaries, and all funds staying local to benefit Livermore children?",3.0,3,Property Tax,10.0,10,Education,28334.0,8698,37032.0,0.76512206,T,1.0,PassT,1,200800449,28418.0,8740,37158.0,0.7647882017331395,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.76512206,1.0,T,2008,37032.0,LIVERMORE VALLEY UNIFIED,LIVERMORE VALLEY UNIFIED,0.2635658914728682,0.560097094980816,0.6045811069401945,12771.0,0.1080481467949498,9763.48757973342,2010,LIVERMORE VALLEY UNIFIED
200800452.0,2008,1.0,3,ALAMEDA,2008-11-04,OAKLAND UNIFIED,0,M,N,"To attract and retain highly qualified and credentialed teachers for Oakland's District-run public schools, and to support successful educational programs at Oakland's public charter schools, shall Oakland Unified School District levy $10 per parcel per month ($120 per year) for 10 years with an exemption for low-income residents, mandatory annual audits, an independent citizens' oversight committee, and all money spent to benefit Oakland Schools and all Oakland students?",3.0,3,Property Tax,10.0,10,Education,92132.0,57805,149937.0,0.61447144,T,2.0,FailT,0,200800442,92132.0,57805,149937.0,0.6144714113260903,2.0,FailT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.61447144,0.0,T,2008,149937.0,OAKLAND UNIFIED,OAKLAND UNIFIED,0.3984029536770703,0.0803889580560683,0.7117411355580383,46586.0,0.1080481467949498,10850.67339995077,2010,OAKLAND UNIFIED
200800453.0,2008,1.0,3,ALAMEDA,2008-11-04,SAN LORENZO UNIFIED,0,M,O,"To build new science labs, modernize aging schools, improve safety, energy efficiency, and classroom computers and technology, replace older portable classrooms, renovate athletic fields, improve traffic safety and construct, replace and renovate school facilities, shall the San Lorenzo Unified School District be authorized to issue $83,000,000 in bonds at interest rates within the legal limit with no funds for administrator salaries and an appointed Independent Oversight Committee to monitor all bond expenditures?",11.0,11,GO Bond,11.0,11,Education: Bonds,17356.0,5955,23311.0,0.7445412,F,1.0,PassF,0,200800443,17356.0,5955,23311.0,0.744541203723564,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.7445412,1.0,F,2008,23311.0,SAN LORENZO UNIFIED,SAN LORENZO UNIFIED,0.5229396413839549,0.1142352049835844,0.6558020099986648,11879.0,0.1080481467949498,9004.665156643681,2010,SAN LORENZO UNIFIED
200800454.0,2008,4.0,3,BUTTE,2008-11-04,BIGGS UNIFIED,0,M,E,"To improve the quality of education, qualify for $4,000,000 state matching funds, fix leaky roofs, improve fire safety, repair and modernize classrooms, upgrade electrical, plumbing, heating/ventilation systems for energy efficiency, and update science and computer technology, shall Biggs Unified School District issue $6,900,000 of bonds at legal rates to renovate, acquire, construct and equip neighborhood schools, sites and facilities, with required independent financial audits, citizens’ oversight and no money for administrators’ salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,644.0,764,1408.0,0.45738637,F,2.0,FailF,0,200800444,644.0,764,1408.0,0.45738636363636365,2.0,FailF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.45738637,0.0,F,2008,1408.0,BIGGS UNIFIED,BIGGS UNIFIED,0.3974820143884892,0.5593525179856115,0.5284276176181357,556.0,0.1512795298099572,11927.63231774125,2010,BIGGS UNIFIED
200800455.0,2008,4.0,3,BUTTE,2008-11-04,MARYSVILLE JOINT UNIFIED,0,M,P,"To continue improving the quality of education in local schools and protecting the safety of our children, by repairing, replacing or updating fire alarm systems, worn-out roofs, outdated classrooms and science labs, plumbing and heating/air conditioning systems; and to help qualify for State matching funds for school modernization and construction, shall the Marysville Joint Unified School District issue $47,000,000 of bonds at legal interest rates, with independent citizens' oversight and audits, and no money for administrators' salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,150.0,106,256.0,0.5859375,F,1.0,PassF,1,200800559,10081.0,6079,16160.0,0.6238242574257425,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.5859375,1.0,F,2008,256.0,MARYSVILLE UNIFIED,MARYSVILLE UNIFIED,0.3600121728545344,0.4287888009738284,0.6693040567414559,9858.0,0.0973580663293985,10527.783120617249,2010,MARYSVILLE UNIFIED
200800456.0,2008,4.0,3,BUTTE,2008-11-04,OROVILLE UNION HIGH,0,M,G,"To remodel and upgrade the Harrison Stadium Sports Complex, including synthetic all weather track, football and soccer fields, paved parking, bleachers, disabled access, press box, bathrooms, landscaping, irrigation, scoreboards and lights, and using any remaining bond proceeds to improve Oroville High School and Las Plumas High School athletic facilities, shall the Oroville Union High School District issue $12,000,000 of bonds at legal interest rates with an independent citizen’s oversight committee, annual audits and NO money for administrator salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,10978.0,7574,18552.0,0.59174216,F,1.0,PassF,0,200800445,10978.0,7574,18552.0,0.5917421302285468,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.59174216,1.0,F,2008,18552.0,OROVILLE UNION HIGH,OROVILLE UNION HIGH,0.1436403508771929,0.5376461988304093,0.6463169223008789,2736.0,0.1512795298099572,9881.24629334116,2010,OROVILLE UNION HIGH
200800457.0,2008,5.0,3,CALAVERAS,2008-11-04,BRET HARTE UNION HIGH,0,M,K,"To improve the quality of education and job training, shall Bret Harte Union High School District issue $18,000,000 in bonds at legal rates to construct, improve and equip schools, sites, buildings, joint-use facilities, restrooms, install energy efficient HVAC systems, replace aging temporary classrooms, improve science labs, classrooms, grounds, fields and facilities for student and community use, with mandatory financial audits, independent citizen oversight, and no money for administrators’ salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,6167.0,4128,10295.0,0.59902865,F,1.0,PassF,0,200800446,6167.0,4128,10295.0,0.5990286546867412,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.59902865,1.0,F,2008,10295.0,BRET HARTE UNION HIGH,BRET HARTE UNION HIGH,0.1652490886998785,0.7618469015795869,0.3892081986744992,823.0,0.2002869939557333,16212.7048264824,2010,BRET HARTE UNION HIGH
200800458.0,2008,7.0,3,CONTRA COSTA,2008-11-04,ACALANES UNION HIGH,0,M,E,"To establish a ten-year technology fund, upgrade instructional classroom technology, replace worn, aging roofs, convert obsolete facilities into additional classroom space, upgrade electrical and energy management systems to improve efficiency and repair, construct, equip or upgrade school facilities, shall the Acalanes Union High School District issue $93 million in bonds at interest rates within the legal limit, with all expenditures reviewed by an independent citizens' oversight committee without increasing current tax rates?",11.0,11,GO Bond,11.0,11,Education: Bonds,39556.0,21997,61553.0,0.6426332,F,1.0,PassF,0,200800447,39556.0,21997,61553.0,0.6426331779117184,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.6426332,1.0,F,2008,61553.0,ACALANES UNION HIGH,ACALANES UNION HIGH,0.0790839148327071,0.6979781714081231,0.4819181122236726,5589.0,0.1205219704354665,11786.3120504958,2010,ACALANES UNION HIGH
200800459.0,2008,7.0,3,CONTRA COSTA,2008-11-04,JOHN SWETT UNIFIED,0,M,A,"To modernize, upgrade, equip and furnish John Swett High School and its related athletic and support facilities, to provide improved, safe, and technologically advanced academic and athletic facilities, and to become eligible for state matching funds for school facilities including joint-use and career technical education facilities, shall the John Swett Unified School District issue $20,000,000 in bonds at interest rates within the legal limit subject to the accountability safeguards required by law?",11.0,11,GO Bond,11.0,11,Education: Bonds,3950.0,1400,5350.0,0.7383177,F,1.0,PassF,0,200800448,3950.0,1400,5350.0,0.7383177570093458,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.7383177,1.0,F,2008,5350.0,JOHN SWETT UNIFIED,JOHN SWETT UNIFIED,0.3089337175792507,0.2109510086455331,0.7777046566286574,1735.0,0.1205219704354665,10141.829157938912,2010,JOHN SWETT UNIFIED
200800460.0,2008,7.0,3,CONTRA COSTA,2008-11-04,LIVERMORE VALLEY JOINT UNIFIED,0,M,M,"To maintain the quality of local schools, attract and retain highly qualified teachers, and maintain small class sizes, college/career/job preparation classes, art/music/foreign language programs, computers, infrastructure and instructional technology upgrades, elementary science specialists, and high school counselors, shall Livermore Valley Joint Unified School District extend its expiring parcel tax for five years at $11.50/month per parcel, with a senior citizen exemption, independent oversignt, no administrative salaries, and all funds staying local to benefit Livermore children?",3.0,3,Property Tax,10.0,10,Education,84.0,42,126.0,0.6666667,T,1.0,PassT,1,200800449,28418.0,8740,37158.0,0.7647882017331395,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.6666667,1.0,T,2008,126.0,LIVERMORE VALLEY UNIFIED,LIVERMORE VALLEY UNIFIED,0.2635658914728682,0.560097094980816,0.6045811069401945,12771.0,0.1080481467949498,9763.48757973342,2010,LIVERMORE VALLEY UNIFIED
200800461.0,2008,7.0,3,CONTRA COSTA,2008-11-04,MARTINEZ UNIFIED,0,M,B,"To support high academic achievement for local students by maintaining small class sizes, updated textbooks and classroom materials, improved access to modern technology, science education, art, music, band programs, library services and school counselors to help students prepare for college and work, shall Martinez Unified School District authorize an annual school parcel tax of $50 per parcel for a term not to exceed five years, exempting eligible senior citizens, and including citizens' oversight?",3.0,3,Property Tax,10.0,10,Education,9507.0,4155,13662.0,0.6958718,T,1.0,PassT,0,200800450,9507.0,4155,13662.0,0.6958717610891524,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.6958718,1.0,T,2008,13662.0,MARTINEZ UNIFIED,MARTINEZ UNIFIED,0.2637281457769022,0.546417138635804,0.6164291767972548,4061.0,0.1205219704354665,8864.348563892197,2010,MARTINEZ UNIFIED
200800462.0,2008,7.0,3,CONTRA COSTA,2008-11-04,PITTSBURG UNIFIED,0,M,C,"To expand student access to technology and computers, college preparatory, honors and advanced placement classes, avoid increased class sizes, maintain essential programs and materials, keep classes small in the early grades, and attract and retain highly qualified teachers, shall the Pittsburg Unified School District levy an annual tax of $65 per taxable parcel for seven years, beginning July 1, 2009, with an annual inflation adjustment of $6, with citizen oversight and a senior citizen exemption?",3.0,3,Property Tax,10.0,10,Education,11418.0,4383,15801.0,0.7226125,T,1.0,PassT,0,200800451,11418.0,4383,15801.0,0.7226124928801975,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.7226125,1.0,T,2008,15801.0,PITTSBURG UNIFIED,PITTSBURG UNIFIED,0.5781610347939437,0.0647748922089642,0.6028144836943634,9973.0,0.1205219704354665,10158.226514584663,2010,PITTSBURG UNIFIED
200800463.0,2008,7.0,3,CONTRA COSTA,2008-11-04,WEST CONTRA COSTA UNIFIED,0,M,D,"To improve education, including reading, writing, math and science, retain quality teachers and counselors, support libraries, computer training and athletic programs, prepare students for college and the workforce, maintain reduced class sizes, maintain school cleanliness and protect against state budget cuts, shall the West County Unified School District renew it existing parcel tax for 5 years, keeping the current rate, with revenue staying at local schools, no funds to administrator salaries, an exemption for seniors and independent citizen oversight?",3.0,3,Property Tax,10.0,10,Education,63951.0,16349,80300.0,0.796401,T,1.0,PassT,0,200800452,63951.0,16349,80300.0,0.79640099626401,1.0,PassT,1.0,10.0,2008,,,,,,,,,,,,,False,True,0.796401,1.0,T,2008,80300.0,WEST CONTRA COSTA UNIFIED,WEST CONTRA COSTA UNIFIED,0.4772468333221634,0.0880973125125661,0.7007939983140481,29842.0,0.1205219704354665,11065.91597568209,2010,WEST CONTRA COSTA UNIFIED
200800464.0,2008,8.0,3,DEL NORTE,2008-11-04,DEL NORTE COUNTY UNIFIED,0,M,A,"To improve the quality of education, construct, upgrade, and renovate outdated classrooms and schools including replacing temporary portable classrooms with new classrooms; upgrading heating, air conditioning, plumbing and sewer systems; updating electrical systems to improve student access to computers; repairing and replacing roofs; and making health/safety improvements; shall Del Norte County Unified School District be authorized to issue $24,987,000 of bonds at legal interest rates, with annual audits, an independent citizens' oversight committee, and no money for administrative salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,5338.0,3927,9265.0,0.5761468,F,1.0,PassF,0,200800453,5338.0,3927,9265.0,0.5761467889908257,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.5761468,1.0,F,2008,9265.0,DEL NORTE COUNTY UNIFIED,DEL NORTE COUNTY UNIFIED,0.18756727664155,0.5726587728740581,0.6072291177360056,3716.0,0.1382108110006673,11091.860668319365,2010,DEL NORTE COUNTY UNIFIED
200800465.0,2008,9.0,3,EL DORADO,2008-11-04,GOLD OAK UNION ELEMENTARY,0,M,E,"To acquire, construct, modernize, and improve school facilities, including improving access to computers and modern technology, replacing outdated heating, air conditioning, and plumbing systems, fixing leaking roofs, and improving handicapped access, shall Gold Oak Union School District be authorized to issue up to $8,950,000 in bonds at legal interest rates, with a citizens' oversight committee, annual audits, and provided no funds are spent on administrator salaries?",11.0,11,GO Bond,11.0,11,Education: Bonds,2326.0,1823,4149.0,0.560617,F,1.0,PassF,0,200800454,2326.0,1823,4149.0,0.5606170161484695,1.0,PassF,10.0,10.0,2008,,,,,,,,,,,,,True,False,0.560617,1.0,F,2008,4149.0,GOLD OAK UNION ELEMENTARY,GOLD OAK UNION ELEMENTARY,0.0654545454545454,0.8872727272727273,0.2074247933884295,550.0,0.1368254092363713,9735.550208517798,2010,GOLD OAK UNION ELEMENTARY
