post_url,date,author,claim_text,claim_type,object,axis,quoted_source,candidate_failure_mode,notes
https://marginalrevolution.com/marginalrevolution/2016/05/eu-markets-in-everything.html,2016-05-03,Tyler Cowen,"According to four people familiar with the proposal, this contribution was set at €250,000 per asylum seeker in Monday’s commission draft.",other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/05/is-mexicos-soda-tax-really-working.html,2016-05-06,Tyler Cowen,"The turnaround began last year, when Mexican soda-industry volume rose 0.5% after falling 1.9% in 2014, said data service Canadean.",other,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/05/is-mexicos-soda-tax-really-working.html,2016-05-06,Tyler Cowen,"Even the initial downturn [in soda consumption] only lowered the average Mexican’s daily caloric intake by 6 to 7 calories, or 0.2%, according to the study.",other,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/05/trump-voters-are-fairly-well-off.html,2016-05-08,Tyler Cowen,"The differences are usually larger in states with substantial non-white populations, as black and Hispanic voters are overwhelmingly Democratic and tend to have lower incomes.",political,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2016/05/immigration-and-the-savings-glut.html,2016-05-28,Tyler Cowen,"It seems also that the conversion of capital into immigrant wages should boost consumption, which at times has become the new (and wrong?) stand-in for aggregate demand.",wage,all immigrants,national average,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/06/that-was-then-this-is-now-6.html,2016-06-05,Tyler Cowen,"Whether intended or not, comments and policies of Mitt Romney and other Republican candidates during this election were seen by Hispanics and Asians as hostile to them, Trump says.",political,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2016/06/that-was-then-this-is-now-6.html,2016-06-05,Tyler Cowen,"“Republicans didn’t have anything going for them with respect to Latinos and with respect to Asians,” the billionaire developer says.",political,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2016/06/that-was-then-this-is-now-6.html,2016-06-05,Tyler Cowen,"“The Democrats didn’t have a policy for dealing with illegal immigrants, but what they did have going for them is they weren’t mean-spirited about it,” Trump says.",political,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2016/06/that-was-then-this-is-now-6.html,2016-06-05,Tyler Cowen,"Romney’s solution of “self deportation” for illegal aliens made no sense and suggested that Republicans do not care about Hispanics in general, Trump says.",political,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2016/06/that-was-then-this-is-now-6.html,2016-06-05,Tyler Cowen,"“It sounded as bad as it was, and he lost all of the Latino vote,” Trump notes.",political,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2016/06/where-do-extreme-right-wing-anti-immigration-views-come-from.html,2016-06-19,Tyler Cowen,"While intergenerational associations in attitudes towards immigration are equally high for sons and daughters, we find a positive intergenerational transmission of right-wing extremist party affinity for sons, but not for daughters.",political,descendants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/06/where-do-extreme-right-wing-anti-immigration-views-come-from.html,2016-06-19,Tyler Cowen,Young adults whose parents were very concerned about immigration to German during their childhood years have a 27 percentage point (60 percent) higher likelihood of also expressing strong concerns about immigration as young adults.,other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/07/is-backlash-a-symptom-of-insufficient-immigration.html,2016-07-18,Tyler Cowen,"Changes often have different effects than levels: “Where foreign-born populations increased by more than 200% between 2001 and 2014, a Leave vote followed in 94% of cases.",political,first generation,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2016/07/is-backlash-a-symptom-of-insufficient-immigration.html,2016-07-18,Tyler Cowen,"Spreading London-like levels of immigration to the rest of England wouldn’t make immigration as popular elsewhere as it is currently in London, even if that immigration went as well elsewhere (which would not be the case, see #3).",other,all immigrants,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2016/07/is-backlash-a-symptom-of-insufficient-immigration.html,2016-07-18,Tyler Cowen,"With truly open borders, people would be sleeping on the sidewalks in large numbers.",global-gains,unclear,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/07/is-backlash-a-symptom-of-insufficient-immigration.html,2016-07-18,Tyler Cowen,"In other words, had there been higher levels of immigration into non-London parts of the UK, the backlash may well have been stronger yet.",political,all immigrants,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/07/is-backlash-a-symptom-of-insufficient-immigration.html,2016-07-18,Tyler Cowen,The highest quality and most easily assimilating immigrants will be attracted to London and the greater London area.,assimilation,all immigrants,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/07/is-backlash-a-symptom-of-insufficient-immigration.html,2016-07-18,Tyler Cowen,"It is “the backlash effect against immigration is stronger than we used to think, and we need to adjust our expectations accordingly.” When Bryan writes “I know he disagrees, but I honestly can’t figure out why”, I think he is simply afraid to stare that rather obvious truth in the eye.",political,all immigrants,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/08/tuesday-assorted-links-75.html,2016-08-09,Tyler Cowen,“Chinese tourist who lost wallet in Germany ends up in refugee shelter — Man diverted to home in Dülmen after mistakenly filling in asylum application instead of stolen goods report.” He was there for two weeks — “He was then taken 220 miles (360km) to a refugee shelter…and given food and spending money like other refugees.,housing,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2016/08/what-ive-been-reading-78.html,2016-08-14,Tyler Cowen,"The best and most readable book I have found on the deportation of Mexicans during the Great Depression, most of all during the 1931-1935 period.",other,Mexican-origin,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2016/08/testing-for-racial-discrimination-in-police-searches-of-motor-vehicles.html,2016-08-15,Tyler Cowen,"On a dataset of 4.5 million police stops in North Carolina, we find that the standard for searching black and Hispanic drivers is considerably lower than the standard for searching white and Asian drivers, a pattern that holds consistently across the 100 largest police departments in the state.",other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/08/what-you-can-learn-from-the-faroe-islands.html,2016-08-18,Tyler Cowen,"If the Faroes had open borders, but no subsidies for migrants, how many people would settle there?",global-gains,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/09/haitian-american-fact-of-the-day.html,2016-09-02,Tyler Cowen,"Martinez and Lee’s 1985-95 study reported a homicide victimization rate of 16.7 for Haitians, which was lower than those for non-Hispanic whites and Latinos and far lower than the rate for American blacks.",crime,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/10/factor-price-equalization-border-mexico.html,2016-10-06,Tyler Cowen,"There are other documented instances in which traffickers have used cannon to launch drugs across the border, including another truck-mounted device discovered by Mexican authorities in 2013.",other,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/10/diversity-reduce-freedom-growth.html,2016-10-16,Alex Tabarrok,"According to these scholars, the more congruent territorial borders are with nationality, the better the chances for good economic policy to appear endogenously from within these societies because social cohesion determines good institutions and policies for development (Banerjee et al., 2005 and Easterly, 2006b).",other,unclear,unstated,Alesina,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/11/coalition-diversity-whose-diversity-diversity-just-win.html,2016-11-13,Tyler Cowen,A few days ago I saw figures that 29 percent of Latinos voted for Trump (possibly that number has been revised).,other,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2016/11/coalition-diversity-whose-diversity-diversity-just-win.html,2016-11-13,Tyler Cowen,I suspect many of those voters do not see Latino vs. non-Latino as the diversity line that interests them most strongly.,political,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2016/12/mexico-facts-day.html,2016-12-08,Tyler Cowen,"In a 2014 report for the Peterson Institute for International Economics, Georgetown University’s Theodore Moran and Lindsay Oldenski found that a 10 percent increase in employment at the Mexican subsidiaries of U.S. corporations led to a 1.3 percent increase in employment and 4.1 percent increase in research and development spending back home.",wage,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2016/12/mexico-facts-day.html,2016-12-08,Tyler Cowen,"About 40 percent of the value of U.S. goods imports from Mexico was made up of goods originally exported from the U.S. to Mexico, four economists (three of them then employed at the U.S.",other,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2016/12/please-caption-blog-post-comments.html,2016-12-18,Tyler Cowen,"In a controversial election, Donald Trump has beaten off stiff competition from “Netflix”, “vegan” and “deportation” to be chosen as “sign of the year” by the Swiss Deaf Association.",political,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2016/12/immigration-unemployment-nexus-education-protestantism-matter.html,2016-12-29,Tyler Cowen,Instruments for 27 emigrating countries are used to deal with the feedback effects from unemployment to immigration.,wage,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2016/12/immigration-unemployment-nexus-education-protestantism-matter.html,2016-12-29,Tyler Cowen,"The results show that educated immigrants, in particular, and immigrants from Protestant countries significantly reduce unemployment, while poorly educated and non-Protestant immigrants enhance unemployment.",wage,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/01/scott-sumner-questions-border-tax-adjustment.html,2017-01-13,Tyler Cowen,"Martin Feldstein had a recent piece in the WSJ that defended the idea of a border tax adjustment, which would be a part of the proposed corporate tax reform.",fiscal,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/01/scott-sumner-questions-border-tax-adjustment.html,2017-01-13,Tyler Cowen,I certainly understand that this would be true of a perfect across-the-board border tax system.,fiscal,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/02/saturday-assorted-links-98.html,2017-02-11,Tyler Cowen,“The U.S.-educated Mexican economists who negotiated the trade pact in the 1980s are worried more about their own country’s protectionist tendencies than about Donald Trump.” (WSJ),other,Mexican-origin,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2017/02/real-assimilation-dilemma.html,2017-02-23,Tyler Cowen,"In this regard, encouraging the actual arriving immigrants to assimilate better or faster can make the actual assimilation problem worse, because it will change the home culture more rapidly too.",assimilation,all immigrants,unstated,Cato,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2017/02/real-assimilation-dilemma.html,2017-02-23,Tyler Cowen,"Often, the real impact of immigration is not on wages or electoral outcomes, but it is the assimilation burdens placed on some of the longer-standing traditional natives of the home country.",wage,all immigrants,unstated,Cato,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2017/02/real-assimilation-dilemma.html,2017-02-23,Tyler Cowen,Much of the immigration debate has focused on assimilation rates for second and third generation Latinos.,assimilation,descendants,unstated,Cato,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/02/real-assimilation-dilemma.html,2017-02-23,Tyler Cowen,"It is striking to me how very rapidly they assimilate, and I don’t just mean the Canadians (on a given day, could you tell which of the writers of this blog is from north of the border?).",assimilation,unclear,unstated,Cato,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/02/real-assimilation-dilemma.html,2017-02-23,Tyler Cowen,"The country around them has changed rapidly, and they do not assimilate so well to the new realities.",assimilation,unclear,national average,Cato,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/03/immigrant-doctors.html,2017-03-07,Alex Tabarrok,"According to the Immigrant Doctors Project, those 7000 physicians provide 14 million doctors’ appointments each year and many of them are located in the poorer, whiter, and rural parts of the country.",other,all immigrants,national average,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2017/03/border-adjustment-tax-just-means-new-loopholes.html,2017-03-08,Tyler Cowen,"There is no single canonical account of how a border adjustment tax would work, so maybe that loophole won’t apply to your preferred version.",fiscal,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/03/jason-furman-olivier-blanchard-border-adjustment-tax.html,2017-03-10,Tyler Cowen,Net revenues from border adjustment taxes and subsidies will be positive so long as the United States runs a trade deficit.,fiscal,unclear,national average,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/03/jason-furman-olivier-blanchard-border-adjustment-tax.html,2017-03-10,Tyler Cowen,Suppose that higher border adjustment revenues today are used to decrease other taxes—corporate tax cuts for example—leaving the budget unaffected in the short run.,fiscal,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/03/jason-furman-olivier-blanchard-border-adjustment-tax.html,2017-03-10,Tyler Cowen,"As trade deficits eventually turn into trade surpluses, and thus border adjustment net revenues turn from positive to negative, the other tax cuts it initially financed will still be on the books.",fiscal,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/03/churchgoing-and-tolerance.html,2017-03-18,Tyler Cowen,"In 2008, the University of Iowa’s Benjamin Knoll noted that among Catholics, mainline Protestants, and born-again Protestants, the less you attended church, the more anti-immigration you were.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/04/best-way-attract-high-skilled-migrants.html,2017-04-03,Tyler Cowen,"Points-based systems are much more effective in attracting and selecting high-skilled migrants than requiring a job offer, labor market tests, and shortage lists.",wage,high-skill,unstated,OECD,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/04/best-way-attract-high-skilled-migrants.html,2017-04-03,Tyler Cowen,"Conversely, double taxation agreements deter high-skilled migrants, although they do not alter overall skill selectivity.",fiscal,high-skill,unstated,OECD,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/04/now-immigration-edition.html,2017-04-22,Tyler Cowen,"Immigration and Customs Enforcement had arrested 21,362 unauthorized immigrants across the country since Trump took office, a 32.6 percent increase from the previous year.",crime,all immigrants,national average,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/04/now-immigration-edition.html,2017-04-22,Tyler Cowen,"(Many of those arrested eventually will be deported, but because that process can be slow, changed enforcement patterns show up more quickly in arrest data.)",crime,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/05/migration-sentences-ponder.html,2017-05-21,Tyler Cowen,"As Table 3 shows, eight of the nation’s 12 largest metropolitan areas have lost domestic migrants since 2010.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/05/migration-sentences-ponder.html,2017-05-21,Tyler Cowen,"However, because each also receives substantial numbers of international migrants, their overall migration loss for 2010-2016 is minimized.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/05/swiss-travel-notes.html,2017-05-28,Tyler Cowen,"Furthermore “Voters in Bern on Sunday rejected a proposed 105 million franc funding boost to help asylum seekers in the canton, primarily unaccompanied minors.”",political,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2017/05/swiss-travel-notes.html,2017-05-28,Tyler Cowen,"Over 24 percent of the population is foreign-born, noting that almost half come from France, Germany, Italy, or Portugal.",other,first generation,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2017/05/swiss-travel-notes.html,2017-05-28,Tyler Cowen,"The Swiss are no “snowflakes;” they impose and enforce stiff penalties on those who don’t meet the insurance mandate, and they are on the verge of deporting an ethnically Spanish man who was born and raised in Switzerland, and who never has lived in Spain, for his repeated criminal offenses.",crime,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2017/05/swiss-travel-notes.html,2017-05-28,Tyler Cowen,"German as a second language in Switzerland is declining, as the migrant workers in the service sector do not command it with much fluency if at all.",assimilation,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/06/land-free-home-brave-fact-day.html,2017-06-13,Tyler Cowen,"…we estimate that refugees pay $21,000 more in taxes than they receive in benefits over their first 20 years in the U.S.",fiscal,unclear,unstated,NBER,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/06/the-return-of-the-jitney.html,2017-06-20,Alex Tabarrok,"Passengers may board them at designated stops along their route or hail them as share taxis….Dollar vans are often owned and used by members of inner-city communities, such as African/Caribbean American, Latino, and Asian-American populations.",fiscal,unclear,local,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/07/mexico-city-eliminates-minimum-parking-requirements-bravo.html,2017-07-20,Tyler Cowen,…The old rules mandated parking even though only about 30 percent of Mexico City residents own cars and the city has a well-developed subway system.,other,Mexican-origin,local,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/08/immigration-flows-well-postwar-peaks.html,2017-08-12,Tyler Cowen,…the survey-based immigration method finds essentially no increase in immigration after the immigration reforms of the 1960s: indeed inflow rates may have declined.,other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/08/immigration-flows-well-postwar-peaks.html,2017-08-12,Tyler Cowen,"The category method is inflated by that bump around the 1950s, which was largely temporary, seasonal illegal immigration.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/08/immigration-flows-well-postwar-peaks.html,2017-08-12,Tyler Cowen,The survey-based method suggests immigration rates peaked around 1970 and have fallen since.,other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/08/immigration-flows-well-postwar-peaks.html,2017-08-12,Tyler Cowen,"The category-based method suggests that immigration rates peaked in the 1990s, and have fallen since.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/09/great-wage-stagnation.html,2017-09-15,Tyler Cowen,Median incomes for Hispanics rose by 6.1 percent.,other,unclear,unstated,Census Bureau,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/09/great-wage-stagnation.html,2017-09-15,Tyler Cowen,"Immigrants’ incomes, excluding naturalized citizens, jumped by over 10 percent.",other,all immigrants,unstated,Census Bureau,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/09/usa-fact-day.html,2017-09-29,Tyler Cowen,"Despite President Trump’s push for tougher immigration enforcement, U.S. agents are on pace to deport fewer people in the government’s 2017 fiscal year than during the same period last year, the latest statistics show.",fiscal,all immigrants,unstated,ICE,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/10/online-dating-increase-racial-intermarriages.html,2017-10-11,Alex Tabarrok,"Interracial marriage, defined to include those between between White, Black, Hispanic, Asian, American Indian or multiracial persons, has been increasing since at least the 1960s but using the graph at right the authors argue that the rate of growth increased with the introduction and popularization of online dating.",other,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2017/11/earlier-age-mass-migration-america-also-brought-political-backlash.html,2017-11-15,Tyler Cowen,"However, it lowered tax rates, public spending, and the pro-immigration party’s (i.e., Democrats) vote share.",fiscal,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/11/earlier-age-mass-migration-america-also-brought-political-backlash.html,2017-11-15,Tyler Cowen,"I provide evidence that political backlash was increasing in the cultural distance between immigrants and natives, suggesting that diversity might be economically beneficial but politically hard to manage.",political,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2017/11/earlier-age-mass-migration-america-also-brought-political-backlash.html,2017-11-15,Tyler Cowen,"Abstract: In this paper, I show that political opposition to immigration can arise even when immigrants bring significant economic prosperity to receiving areas.",political,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/11/earlier-age-mass-migration-america-also-brought-political-backlash.html,2017-11-15,Tyler Cowen,"Immigration increased natives’ employment and occupational standing, and fostered industrial production and capital utilization.",wage,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/11/earlier-age-mass-migration-america-also-brought-political-backlash.html,2017-11-15,Tyler Cowen,"The inflow of immigrants was also associated with the election of more conservative representatives, and with rising support for anti-immigration legislation.",political,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2017/12/new-evidence-generational-progress-mexican-americans.html,2017-12-05,Tyler Cowen,"U.S.-born Mexican Americans suffer a large schooling deficit relative to other Americans, and standard data sources suggest that this deficit does not shrink between the 2nd and later generations.",fiscal,Mexican-origin,unstated,NBER,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2017/12/occupational-licensing-barrier-interstate-migration.html,2017-12-11,Tyler Cowen,…we find that the between-state migration rate for individuals in occupations with state-specific licensing exam requirements is 36 percent lower relative to members of other occupations.,other,unclear,unstated,NBER,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2018/01/lets-african-immigrants.html,2018-01-13,Tyler Cowen,"Their education levels are among the very highest in the U.S., above those of Asians, with 17 percent of Nigerian migrants having a master’s degree.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2018/01/lets-african-immigrants.html,2018-01-13,Tyler Cowen,These kinds of considerations explain about 73 percent of the variation in the educational outcomes of migrants.,other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2018/01/legal-pot-crippling-mexican-drug-trafficking-organisations.html,2018-01-15,Tyler Cowen,The reduction in crime is strongest for counties close to the border (less than 350 kilometres) and for crimes that relate to drug trafficking.,crime,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2018/01/legal-pot-crippling-mexican-drug-trafficking-organisations.html,2018-01-15,Tyler Cowen,We show that the introduction of medical marijuana laws (MMLs) leads to a decrease in violent crime in states that border Mexico.,crime,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2018/01/legal-pot-crippling-mexican-drug-trafficking-organisations.html,2018-01-15,Tyler Cowen,Our results are consistent with the theory that decriminalisation of the production and distribution of marijuana leads to a reduction in violent crime in markets that are traditionally controlled by Mexican drug trafficking organisations.,crime,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2018/01/simple-points-emigration.html,2018-01-15,Tyler Cowen,"And if backlash effects are the binding constraint, the degree of cosmopolitanism in your ethic may not matter much for finding the appropriate rate of immigration.",political,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2018/01/skill-selected-immigrant-groups.html,2018-01-20,Tyler Cowen,"Overall, the relationship is strong and positive (r = .56, p < 0.001): immigrant groups that are more skill-selected tend to have higher average incomes.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
