area,persons,group_persons_acs,other_renter_rent,group_renter_rent,other_renter_gross_rent,group_renter_gross_rent,other_renter_households,group_renter_households,other_owner_value,group_owner_value,other_owner_households,title,group_share,saiz_elasticity,saiz_source
37460,214880.91269126913,7116.22502250225,459303216.3456346,24669865.92259226,528644153.7029703,28164904.417641763,27206.086408640866,1313.7569756975697,27570804827.0027,72620381.63816382,60608.2304230423,"Panama City, FL",0.034349251752883475,,none
37620,87207.33113311332,396.988498849885,57972572.26522652,0.0,82558548.48844884,0.0,7315.367536753675,0.0,6048842575.097509,41105398.53985398,28141.489348934894,"Parkersburg-Vienna, WV",0.004721612890828087,,none
37860,539102.0,14857.0,818637480.0,16920480.0,941720712.0,23402808.0,50462.0,996.0,54850568500.0,983220000.0,143460.0,"Pensacola-Ferry Pass-Brent, FL",0.028584172815269628,1.4766289,causal_lane_code
37900,363301.66500000004,14527.56,352181823.6,32364588.0,445865828.88,37009895.76,35728.315,2056.625,26201062413.5,349301812.0,114298.425,"Peoria, IL",0.041475414794947534,3.227832,causal_lane_code
37980,6333816.0596,154734.9483,13331730421.896,419629503.65999997,15161215751.1288,495408247.6728,773362.529,26089.6482,730154507845.34,5224722698.4,1661196.1048,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.025338938404650558,1.6450509,causal_lane_code
38060,5186743.3504,1390043.9824,9952392742.848,2964239367.36,11134527188.3328,3437217705.0816,475783.9888,162582.3104,634691744448.96,94068976103.68,1085546.72,"Phoenix-Mesa-Scottsdale, AZ",0.2779708350128613,1.6135566,causal_lane_code
38220,84402.3324,3831.6866,62395985.940000005,2041367.208,95531675.0664,2626823.0184,9295.4066,174.02960000000002,3624395845.65,72270344.5,22338.0145,"Pine Bluff, AR",0.04708699554233072,12.148008,causal_lane_code
38300,2346923.0618,21218.9314,3402747885.4248,39083318.4,4039709767.3092,47359148.16,281657.122,2960.3328,216103260701.79,713068810.0,727415.3574,"Pittsburgh, PA",0.009377565466856324,1.204991,causal_lane_code
38340,128845.0,830.0,191299560.0,4081200.0,225816888.0,4643976.0,15870.0,179.0,19545972000.0,47500000.0,42005.0,"Pittsfield, MA",0.006681530743625514,2.704568,causal_lane_code
38540,90283.2193219322,7862.205220522053,75496358.9558956,10907931.593159318,88842702.21422143,12098707.434743475,7350.369036903691,707.872787278728,10443017941.49415,227797142.81428146,23472.874287428745,"Pocatello, ID",0.09032392207752783,,none
38860,571592.0,4296.0,1118575920.0,15523200.0,1242766704.0,16310652.0,66524.0,613.0,93238890100.0,394025000.0,177569.0,"Portland-South Portland, ME",0.007795492884076291,1.4235411,causal_lane_code
38900,2537346.6540630064,270326.838479688,6979879889.285818,762721098.0622287,7739095513.803835,861048421.2282355,351557.92254929495,41944.30654881488,385873073318.75446,17266193505.216923,592894.9164915691,"Portland-Vancouver-Hillsboro, OR-WA",0.11050318835555491,1.0669582,causal_lane_code
38940,556543.0,27517.0,825996840.0,14089200.0,926477304.0,17772288.0,42097.0,1102.0,85555210200.0,1452908000.0,168805.0,"Port St. Lucie, FL",0.051282336922242745,,none
39140,252101.0,32786.0,377271672.0,47502240.0,427763412.0,54689316.0,21361.0,2907.0,40036876200.0,2584352000.0,82476.0,"Prescott, AZ",0.1348898633452007,,none
39300,1699956.0,14215.0,3577000320.0,48692400.0,4127355816.0,53535852.0,238869.0,2953.0,237899596800.0,1119040200.0,431018.0,"Providence-Warwick, RI-MA",0.008673105553686219,1.6055467,causal_lane_code
39340,760269.7528,63866.409,1141806190.296,73038262.45199999,1276630765.6248,84115774.1256,64438.8317,4289.8901000000005,92715440541.88,5258327107.18,142767.5915,"Provo-Orem, UT",0.08713050554980585,1.2173239,causal_lane_code
39380,171600.64243575642,53686.04709529047,136995499.450055,102924617.32866713,159787689.82341766,126702219.43165684,11248.444255574443,8618.009199080092,17201172659.41406,2968415038.1461854,40179.08799120088,"Pueblo, CO",0.324494968470381,,none
39460,212524.0,2405.0,257481288.0,1478400.0,290360940.0,1908000.0,13170.0,139.0,32717796800.0,82035000.0,77942.0,"Punta Gorda, FL",0.011737417369690367,,none
39540,198528.0,18040.0,273699120.0,28607880.0,317774100.0,45652548.0,20617.0,1481.0,16926737900.0,832695000.0,57039.0,"Racine, WI",0.09424975159990923,1.7746772,causal_lane_code
39580,1551454.4403,84788.4279,3700606284.516,139361185.452,4183439846.6364,172302563.6112,202018.3252,11031.7485,204304838221.84,4687989392.25,389286.2507,"Raleigh, NC",0.056684328304429925,2.109414,causal_lane_code
39660,156752.8107189281,6009.155084491552,207609439.2160784,5270546.145385462,229215122.90370965,6153576.00239976,15735.718428157186,950.9649035096492,16651527023.697632,354014368.56314373,45494.63253674633,"Rapid City, SD",0.03976156997918887,3.8213954,causal_lane_code
39740,439920.0,15284.0,598779480.0,10967400.0,732704160.0,12922440.0,46910.0,667.0,36454446600.0,366576000.0,113821.0,"Reading, PA",0.03603535218143871,2.0302742,causal_lane_code
39820,180926.0,19008.0,289077120.0,30420480.0,366194616.0,36706992.0,20118.0,2365.0,24962195900.0,1255297400.0,46248.0,"Redding, CA",0.10896847928651558,1.8249019,causal_lane_code
39900,511080.4706,102955.0151,1255768931.088,282389654.088,1389568953.1464,310501321.8504,63704.3028,16274.0644,74107031130.41,5502593852.61,113228.2262,"Reno, NV",0.20894100010589264,1.3864645,causal_lane_code
40060,1392349.4139678767,25609.516408199765,3007391963.378998,44452863.31083554,3417120737.1244226,50569419.13964893,176449.63279692523,3240.974538879824,163780660339.15503,3037626580.352862,370638.9075526312,"Richmond, VA",0.019077373821941173,2.5996091,causal_lane_code
40140,4744200.0,2220435.0,5974843920.0,4298788224.0,6848572920.0,5010246360.0,274395.0,212939.0,464092417200.0,210795849300.0,635160.0,"Riverside-San Bernardino-Ontario, CA",0.4854455492962266,0.9431942,causal_lane_code
40220,314869.1616838316,5281.025897410259,469373253.9266074,18831799.960004,566746771.6948305,22447427.91120888,36461.129487051294,1306.5899410058994,31002643383.891613,146034034.24657536,90963.12678732126,"Roanoke, VA",0.017396168991037683,2.026449,causal_lane_code
40340,230368.8167078992,9948.431331426857,350650067.7008375,6563051.339454055,390913739.7001245,7730508.218936106,23244.255278612138,413.0505166083392,26205276838.25538,519984679.6303269,67414.77212032797,"Rochester, MN",0.044791578075204265,,none
40380,1079520.9387,10230.6572,1953376790.508,16854218.16,2229848980.6716,19124660.1072,148159.5447,1317.6555,100182216166.02,369808759.5,303811.5724,"Rochester, NY",0.009829646755396685,1.4036162,causal_lane_code
40420,336552.0,51507.0,413576160.0,37237080.0,527156724.0,49159044.0,37880.0,3846.0,20156296800.0,1421839500.0,85007.0,"Rockford, IL",0.1587374970498687,3.684496,causal_lane_code
40580,146985.0,10473.0,178015800.0,3590520.0,241112028.0,6048120.0,19561.0,556.0,9660545000.0,282086000.0,38674.0,"Rocky Mount, NC",0.07390324962740336,3.0798628,causal_lane_code
40660,102306.74960000001,4482.7376,110578482.03600001,4751402.7,141960390.5676,6766031.962800001,11043.4588,514.3182,6768152403.54,132692829.94000001,23704.661200000002,"Rome, GA",0.04544692248415351,,none
40900,2463480.0,449984.0,5513144352.0,1069626480.0,6257954088.0,1247845032.0,261233.0,54163.0,390811886100.0,44670898800.0,504335.0,"Sacramento--Roseville--Arden-Arcade, CA",0.18945823177205612,,none
40980,187701.0,14698.0,176278320.0,11076360.0,218182848.0,17667324.0,16795.0,1937.0,12415416200.0,333738200.0,56564.0,"Saginaw, MI",0.08121890036005346,2.2259817,causal_lane_code
41060,206344.63746374636,6120.834183418342,300514939.4059406,8338996.939693969,328647862.99069905,10232158.11581158,23115.635763576356,769.6268626862686,18349970447.80478,87195709.5709571,54679.37143714371,"St. Cloud, MN",0.030766838802012798,2.561532,causal_lane_code
41100,208162.0,18760.0,343261440.0,35170200.0,385367508.0,42390120.0,18629.0,2138.0,31739766000.0,1335656000.0,51890.0,"St. George, UT",0.09347529204089061,,none
41140,119080.6106,3504.145,108068044.536,2574063.072,139426452.0312,3336306.4608,12884.9886,286.0292,7263090254.66,176716301.0,31590.2752,"St. Joseph, MO-KS",0.03052154152966017,7.939646,causal_lane_code
41180,2806930.230343949,76287.90531688633,4031406930.38148,109606259.16210353,4799921916.972921,131571626.03618127,319276.27542776754,9125.956130079374,258336566286.5167,4098307161.476061,817864.4845404202,"St. Louis, MO-IL",0.028189639439537614,2.3558264,causal_lane_code
41420,442359.608,106032.8928,778290988.416,245091127.68,891798293.9232,284377014.576,44263.2056,15523.4224,46364465180.72,5630594528.48,90824.8096,"Salem, OR",0.24861686970873656,1.6449219,causal_lane_code
41500,437752.73,247101.067,691273478.52,722865351.0,755064207.372,797467408.644,26833.796,34599.179000000004,56742995190.0,19173996632.0,46680.18,"Salinas, CA",0.5854788431722644,1.100336,causal_lane_code
41540,457090.0,15533.0,500235720.0,14756400.0,602429244.0,16422480.0,35572.0,917.0,63879471000.0,723547000.0,146946.0,"Salisbury, MD-DE",0.03524674939346135,,none
41620,1299233.5465,184304.54989999998,2715478423.608,316718865.384,2968520981.8115997,368928520.6032,139603.4613,18979.605499999998,180718277008.54,16949399619.1,279414.6637,"Salt Lake City, UT",0.14713441932527127,0.74531084,causal_lane_code
41660,121637.0966,47528.5278,148654367.448,109406748.288,173253273.4056,130104230.8272,11409.4944,8448.3842,6047100245.72,1610071676.88,20806.6284,"San Angelo, TX",0.4052786870163312,,none
41700,2757111.5609159884,1249798.1972880613,3623021312.977626,2032599377.3785498,4137947124.606539,2389153872.0139213,218788.29423236675,142794.0234939906,164001863514.82263,69181991413.22275,382804.7280959004,"San Antonio-New Braunfels, TX",0.47016576524942016,2.9820375,causal_lane_code
41740,3300626.0,1008710.0,10817830824.0,3864279360.0,11696342628.0,4206886644.0,368737.0,159094.0,598725333200.0,90579708200.0,529481.0,"San Diego-Carlsbad, CA",0.31698262561426155,0.6727623,causal_lane_code
41860,4647961.0,682098.0,19682961552.0,2821769760.0,21275136288.0,3125018772.0,663089.0,107309.0,1221599198600.0,72703989000.0,897477.0,"San Francisco-Oakland-Hayward, CA",0.152212300323276,0.66158634,causal_lane_code
41940,1993613.27,417398.933,8206903473.48,1831935369.0,8875953080.628,2024457703.356,240100.204,65839.821,550431926510.0,41966974768.0,332766.82,"San Jose-Sunnyvale-Santa Clara, CA",0.21715801705377158,0.76032656,causal_lane_code
42020,282331.0,61575.0,671464080.0,248884080.0,745896996.0,279680628.0,28469.0,10314.0,62815826800.0,5574960800.0,64184.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",0.22620974108229322,1.2240349,causal_lane_code
42100,262648.0,79580.0,746712240.0,335910480.0,833837544.0,367601556.0,25962.0,13516.0,57393102500.0,5799800000.0,49075.0,"Santa Cruz-Watsonville, CA",0.314264471267037,1.1887424,causal_lane_code
42140,160730.9924,44062.388,285759455.472,47930456.784,312058726.6752,54967439.9808,15620.2062,3038.04,25459258342.78,2588955618.16,42618.9718,"Santa Fe, NM",0.28433731154547637,2.1905851,causal_lane_code
42200,444617.0,197194.0,1096413720.0,627488400.0,1165672812.0,691907100.0,39215.0,28899.0,82637320800.0,15705212100.0,59646.0,"Santa Maria-Santa Barbara, CA",0.46001615231059184,,none
42220,485830.0,125395.0,1151016240.0,419675616.0,1286947776.0,468824148.0,44969.0,18811.0,111117698300.0,13455160000.0,109886.0,"Santa Rosa, CA",0.26770799371073906,1.0017296,causal_lane_code
42340,427441.03175590443,14753.116836876312,886477878.514247,30323776.661173884,1045431399.1295974,37506827.30194293,57670.512661953806,2329.971263573643,36570769503.2434,369171096.6822318,97990.2482610339,"Savannah, GA",0.03579917520760168,1.4564685,causal_lane_code
42540,575935.9216,13474.8496,775991092.416,29171315.52,994331669.0064,38172066.192,73723.6772,2570.7744,42840359223.68,113260000.0,157647.056,"Scranton--Wilkes-Barre--Hazleton, PA",0.024266950728164538,1.6165924,causal_lane_code
42660,4144145.0,323076.0,15099024432.0,1247451840.0,16433730576.0,1373766336.0,622481.0,56054.0,824123441800.0,21333272000.0,933253.0,"Seattle-Tacoma-Bellevue, WA",0.08086027298666357,0.88186115,causal_lane_code
42680,172335.0,9412.0,248738640.0,18198000.0,266865984.0,21197208.0,11582.0,1020.0,36122331900.0,900760000.0,60799.0,"Sebastian-Vero Beach, FL",0.056646603972654724,,none
42700,108580.59590000001,18384.4288,85462272.07200001,17051531.892,114776325.8688,22396221.5472,7294.8235,1988.1777,9522808522.36,680682112.5,31435.919800000003,"Sebring, FL",0.1756157119757786,,none
43100,118254.0,7054.0,117835440.0,23857200.0,136759908.0,26947572.0,11145.0,2042.0,10589660000.0,113050000.0,35955.0,"Sheboygan, WI",0.06187070489461806,,none
43300,148739.0801080108,19993.105910591057,201866153.35373536,22083040.708070807,244326788.06840685,30179595.282328233,14159.713871387139,1674.6884688468847,13195386988.738874,586584151.6151615,37160.25462546255,"Sherman-Denison, TX",0.13941856999982646,4.7490015,causal_lane_code
43340,417404.4315431543,17600.73397339734,576678081.269727,29613360.672067206,717672931.480348,41741751.92559256,55597.281828182815,2834.901790179018,24617087215.11151,734045508.4508451,108020.59115911591,"Shreveport-Bossier City, LA",0.04373601116452948,,none
43420,127710.75,59509.224200000004,82339196.4,65847793.128,98990182.6776,84597096.3744,6665.5954,6789.502,9251058195.32,3442528008.2200003,24332.7926,"Sierra Vista-Douglas, AZ",0.48330610573397825,,none
43580,178978.07597725227,19318.394701119887,203046171.500672,8876736.080231177,237638221.80556938,10796319.198547985,18055.42320718928,789.0706700629937,11912495744.614946,906265951.8569143,45082.865993320665,"Sioux City, IA-NE-SD",0.11195323526487364,5.3568873,causal_lane_code
43620,294440.4496550345,7080.445555444456,571280320.5079492,15033394.832516748,652209258.0965904,15639517.162683733,44356.07459254075,1380.3750624937506,28015791289.431057,331868786.6213379,78151.91400859914,"Sioux Falls, SD",0.024941844305131113,4.645673,causal_lane_code
43780,325341.8531,28963.0538,390435791.484,33144830.064,459427899.3648,41372761.4376,32850.1297,2671.4427,22635161185.08,832267708.2,87112.1435,"South Bend-Mishawaka, IN-MI",0.09233574625498023,4.3622136,causal_lane_code
43900,397301.3152,19620.6184,427167506.0544,18969501.696,526809411.936,24328995.0816,35485.7088,2447.752,32654192471.84,1356134480.0,105356.7512,"Spartanburg, SC",0.05122218933438746,,none
44060,618967.9348,37128.3484,1220213516.352,57791384.112,1364488327.6992,67214849.39039999,77351.2332,4139.1424,91796620790.84,2046207064.8,161253.1168,"Spokane-Spokane Valley, WA",0.062216120623740455,1.6441077,causal_lane_code
44100,207247.249,3620.07,312108847.848,3926150.4,373831129.716,5997937.7472,25078.0088,385.91179999999997,16075104530.96,119092977.6,63544.1984,"Springfield, IL",0.018117306955841656,,none
44140,627858.3711999999,3722.5888,1200110021.6064,2587267.2,1407909704.7744,3246514.176,87359.7632,183.4656,70924155420.64,233113536.0,157281.6832,"Springfield, MA",0.00614962772225831,1.5232978,causal_lane_code
44180,498928.6984,15304.2801,724869655.644,31298160.0,874690752.9707999,40489176.0,65230.8978,2572.0,37455605190.39,615656250.0,129787.6431,"Springfield, MO",0.03181558175486827,3.5972419,causal_lane_code
44220,134855.0,2766.0,133776480.0,3754800.0,166228380.0,4796472.0,14712.0,340.0,9306811100.0,74112000.0,40363.0,"Springfield, OH",0.021274069364822276,,none
44300,160413.0,1665.0,317425152.0,1637280.0,348832524.0,2357268.0,20225.0,171.0,13320830300.0,37800000.0,35881.0,"State College, PA",0.010765646752054278,2.4057698,causal_lane_code
44420,127909.77995599118,3917.0718143628724,150484264.64492896,206388.9577915583,184703741.4730946,259460.40408081614,13156.179235847168,24.570114022804557,13729797957.391478,66585009.00180035,38919.8051610322,"Staunton-Waynesboro, VA",0.03176312550011828,,none
44700,817008.0,314817.0,1090848840.0,645439320.0,1304141136.0,813024264.0,53519.0,37864.0,89134627700.0,25489883100.0,114699.0,"Stockton-Lodi, CA",0.3996661026545817,2.072873,causal_lane_code
44940,103215.0834,2196.0840000000003,103533249.28320001,6452855.640000001,131833754.94960001,7777685.678400001,10327.647,415.87260000000003,6467935042.14,293964.0,29258.928600000003,"Sumter, SC",0.02206841937955194,3.8401868,causal_lane_code
45060,653923.0178,2937.058,1051454349.432,3944226.12,1213332712.818,4793943.084,83942.1949,597.0308,56319940916.89,143643067.0,186811.6539,"Syracuse, NY",0.004658556282808557,2.2087793,causal_lane_code
45220,397853.86848684866,7620.997599759976,861745909.7989799,18197261.590159014,1026028945.0165017,21537620.78487849,61170.560856085605,1126.922592259226,36854746275.267525,323016625.2625263,96457.42154215422,"Tallahassee, FL",0.01986797881059829,,none
45300,3424502.0,132615.0,8263362264.0,288575400.0,9194811828.0,322684632.0,408346.0,15599.0,435312997200.0,6811034000.0,920003.0,"Tampa-St. Petersburg-Clearwater, FL",0.04016619329958896,0.9978694,causal_lane_code
45460,168623.4375,3858.2995,156701912.952,4455120.792,206222753.5104,8556131.1648,17841.6398,590.5805,10629820618.66,36184400.0,46921.5092,"Terre Haute, IN",0.023732497662134325,6.5088487,causal_lane_code
45500,146351.516790179,10950.866186568657,112434844.55828983,10493059.108442843,152196826.57589018,13426838.804680469,14247.081854685468,989.578716221622,8661150976.287779,312190964.8369837,37652.62326692669,"Texarkana, TX-AR",0.07760982298041448,,none
45540,154716.0,2830.0,161753160.0,192000.0,179206272.0,226080.0,10169.0,20.0,32040255100.0,420596600.0,65914.0,"The Villages, FL",0.018972154616407732,,none
45780,599488.7232,37488.3725,846342072.372,66508635.804000005,1059817408.6872001,82815160.4304,84018.6678,6110.8404,39701131955.84,960780681.0,160744.2567,"Toledo, OH",0.0648606082379234,2.2091424,causal_lane_code
45820,232233.064,23312.8,317801619.84000003,19600639.68,386426610.528,28487453.952,29027.384,2482.648,15086437390.4,995626440.0,62353.888,"Topeka, KS",0.10412040153672913,4.4381547,causal_lane_code
45940,392402.0,8123.0,1056834840.0,33091920.0,1176348240.0,36542712.0,53235.0,1435.0,49665761100.0,336171000.0,90685.0,"Trenton, NJ",0.021470921768096174,1.8817972,causal_lane_code
46060,1080031.6496000001,341938.0176,1606600105.152,550539992.64,1855307847.6672,685142450.9184,103109.01120000001,42526.6896,105219151851.04001,23354522996.32,235062.28,"Tucson, AZ",0.32837974076095056,1.4191339,causal_lane_code
46140,1054855.8826443744,94840.29385139514,1536209267.6913981,108975914.93445905,1879119235.1051297,137481201.97934905,131580.5889891989,10414.268148784879,74442370347.06021,2931289338.411521,255697.8163010801,"Tulsa, OK",0.09325351492622577,3.3535187,causal_lane_code
46220,274992.2109,8590.9465,410193682.488,4847272.32,509645362.3224,6935073.456,36598.5351,714.9246,17991772759.22,221070416.0,67167.10519999999,"Tuscaloosa, AL",0.03240306338288247,,none
46340,249002.0,45778.0,364280160.0,36099000.0,430951236.0,47258952.0,25512.0,3466.0,17263434000.0,1885009000.0,52190.0,"Tyler, TX",0.1906862718986662,2.7040546,causal_lane_code
46520,998372.0,33106.0,3045465936.0,174181560.0,3333250620.0,183450396.0,129876.0,5795.0,203086114700.0,2620143000.0,193941.0,"Urban Honolulu, HI",0.034393768741895404,,none
46540,288973.095390461,1807.6231376862313,301734120.59994,2277000.0,370872431.1816818,2457840.0,31569.80901909809,228.0,25805573750.864914,187384819.01809818,86737.17918208179,"Utica-Rome, NY",0.00648807602618135,2.7906203,causal_lane_code
46660,152237.4937139186,7135.009817258274,229418173.8967907,13082497.456720328,303380932.2845886,14870031.675968962,20979.889524257575,1109.6924554044597,10002200831.718412,166155264.7160784,33823.97817660234,"Valdosta, GA",0.04861143012420768,,none
46700,455599.0,106088.0,1076858256.0,324361200.0,1238877852.0,381795936.0,46001.0,13674.0,68408734500.0,9943715200.0,83197.0,"Vallejo-Fairfield, CA",0.24151769121831534,1.1440909,causal_lane_code
47020,99549.4666,39777.198599999996,85572272.52,57575418.576,105198456.0996,68863754.8476,7481.163100000001,5383.174300000001,5927554653.19,1272276110.54,17705.4455,"Victoria, TX",0.4144390837217678,,none
47220,153853.9404,15697.0517,198282634.104,16515896.34,242141640.8712,20230708.3272,15761.471,1171.3518,11406609754.66,441707301.6,35121.8952,"Vineland-Bridgeton, NJ",0.10582174374747329,1.8503134,causal_lane_code
47260,1774871.966456426,53734.161264413844,4143542814.9054418,125682925.68136957,4752150293.814745,154209083.4606839,248925.9515837828,7793.131681374496,188043759736.53482,3617469258.644191,439277.2586023639,"Virginia Beach-Norfolk-Newport News, VA-NC",0.03140139146039748,,none
47300,482882.0,306265.0,296364168.0,488972760.0,376806780.0,640453812.0,19588.0,37049.0,26654395900.0,19282507200.0,44011.0,"Visalia-Porterville, CA",0.6578423066946459,1.9665818,causal_lane_code
47380,287693.019,70291.2483,409358602.69200003,94451826.36,488931872.6052,114415919.2752,31002.0356,7430.0079,19039927377.68,3066228260.4,53845.3629,"Waco, TX",0.25341795435080267,,none
47460,70928.37992354766,16948.918185451457,83473707.60450315,22977354.73719668,92211794.39294808,27597908.455680914,5358.359783421658,1852.3557371962806,7424908335.71318,967389785.3965204,14120.084310878912,"Walla Walla, WA",0.2478491258988314,,none
47580,212829.0484,7646.1528,346606561.464,968802.24,413891797.0176,1376887.1496000001,25724.553200000002,119.2014,16747301736.68,271824579.0,53719.9168,"Warner Robins, GA",0.03726297438612348,,none
47900,6531086.136086599,157537.3628390139,20329736423.239384,490797666.32028085,22066422503.781773,530265700.2727327,842508.8606249725,19390.637457635763,1048294680641.0969,14284707981.722172,1539544.5659626264,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.025018634823621808,1.6058275,causal_lane_code
47940,169163.7136410441,5591.502836363636,229411932.0029163,10944913.295222323,276085473.03197336,13841681.369260125,20511.16613609361,1103.7303038703872,12623705989.61197,80959807.86552654,47860.625664986495,"Waterloo-Cedar Falls, IA",0.03428362905549979,4.427537,causal_lane_code
48060,113930.631,3547.962,204089936.148,21710692.98,231121790.208,22413502.224,16146.648,1132.9695,9411136177.5,56520598.5,31331.3715,"Watertown-Fort Drum, NY",0.03230010287496266,,none
48140,139409.0,1747.0,140982360.0,0.0,166809072.0,0.0,13383.0,0.0,12087849700.0,31920000.0,43183.0,"Wausau, WI",0.012997730908915787,2.7627184,causal_lane_code
48260,113508.3414,631.7455,87934797.552,473646.43200000003,118335054.29280001,642673.92,11612.942000000001,77.8568,7180152178.77,26146633.5,35449.361600000004,"Weirton-Steubenville, WV-OH",0.005772711158857667,,none
48300,127137.0,36304.0,155068200.0,43730040.0,162758436.0,46519620.0,9422.0,3336.0,19625172100.0,2585958000.0,29808.0,"Wenatchee, WA",0.29617470716070193,,none
48540,133729.58120000002,548.3208,95038624.248,116076.0,124192696.64039999,189515.2512,12833.7052,49.870599999999996,9291536600.8,13766878.5,44544.9804,"Wheeling, WV-OH",0.00425277772674662,3.1188865,causal_lane_code
48620,667408.6471,83510.0593,781768873.44,86607744.312,960991670.9964,111405233.4252,75615.0213,8765.3964,43328652675.55,2890670855.2,160849.3124,"Wichita, KS",0.1297813870564199,5.453317,causal_lane_code
48660,150813.961,28271.2869,199342812.54,22679043.768,246204198.4728,31212504.7104,17403.6987,1987.2622000000001,8825614264.25,976520634.3,30256.8159,"Wichita Falls, TX",0.19443277739627882,3.8691676,causal_lane_code
48700,113466.558,302.706,121519850.832,964141.2,153312266.844,1051790.4,12450.102,73.041,8060817561.0,15662400.0,34384.992,"Williamsport, PA",0.0027670601319227505,,none
48900,313301.0,13282.0,769991040.0,5112720.0,880061808.0,6500040.0,44209.0,567.0,42509840800.0,741225000.0,88928.0,"Wilmington, NC",0.04397108107744259,,none
49020,150648.59293827618,4953.814305879412,211485225.9419202,4959742.897022298,241806968.58959004,7038938.253116088,13649.857153444656,768.0260480851914,18763751742.227238,190615094.8659634,44693.48669074092,"Winchester, VA-WV",0.034106730676530514,,none
49180,704122.3939,54857.9459,966130937.364,51520792.536,1137489760.1832,63169599.828,78620.3129,4918.4401,67118431946.14,4327381254.0,200955.7245,"Winston-Salem, NC",0.08080846060217066,,none
49340,881831.0,9637.0,1816086120.0,46869960.0,2125916064.0,55030020.0,111508.0,2297.0,125933917000.0,489950000.0,222400.0,"Worcester, MA-CT",0.011335010989278606,,none
49420,258788.0,133797.0,208700232.0,184494240.0,243475884.0,237594504.0,15988.0,17323.0,15792921000.0,6609310500.0,34088.0,"Yakima, WA",0.5362504752438525,,none
49620,471765.0,6477.0,468712776.0,10563600.0,584703384.0,13094484.0,38916.0,754.0,45927494800.0,182535000.0,142288.0,"York-Hanover, PA",0.014240119306507272,1.9949545,causal_lane_code
49660,534502.0,4405.0,547510248.0,7451520.0,693782928.0,8382660.0,60661.0,769.0,37024296200.0,63887000.0,166057.0,"Youngstown-Warren-Boardman, OH-PA",0.008547951053589667,2.6291556,causal_lane_code
49700,185787.0,50573.0,269378904.0,62778840.0,320186424.0,85050912.0,14758.0,4263.0,17842403400.0,3759351000.0,32811.0,"Yuba City, CA",0.2823376810440265,2.6539721,causal_lane_code
49740,219433.3671,132691.32679999998,134329550.964,116371486.28400001,153391085.1636,140523104.982,8941.079099999999,11227.6304,9468503084.279999,9231676786.8,31491.3566,"Yuma, AZ",0.6271989433451699,2.5822918,causal_lane_code
nonmetro_01,1155587.6909,37075.3714,720933319.2576,20441384.448,1029732003.8027999,27175619.6628,97854.0393,1972.4545,75570162536.62,1400929308.0,332843.8459,,0.0332772976729828,,none
nonmetro_02,239341.4901,9884.3298,320373470.88,13201759.620000001,375777764.6136,17694135.380400002,21996.8694,1018.1455,20250099281.71,570654450.0,55097.3652,,0.04283459703051427,,none
nonmetro_04,345023.88289999997,71759.449,211424244.63599998,59967480.588,278706128.1588,86105342.6436,22347.3255,7060.8676,25289370520.4,3949328104.98,84790.8508,,0.21572247059203153,,none
nonmetro_05,1097283.5496217522,54495.659950345034,755260148.6366793,42172038.696968496,1065258171.0993129,57843509.5662645,102484.52433424343,5277.543655625563,65217993628.25958,1540998418.50107,311617.17755109514,,0.05151201001320836,,none
nonmetro_06,842170.0,147894.0,1096704144.0,281158560.0,1392291276.0,356020020.0,84553.0,18988.0,134473190400.0,9511694900.0,210135.0,,0.18214457340367754,,none
nonmetro_08,723913.9707531321,106925.36828743794,1056114601.6499761,171309050.61455604,1211768055.8239179,215240068.7836188,67554.04779688852,12403.393573630667,157720004125.76312,9512536979.37679,217189.18638419264,,0.15320016928825125,,none
nonmetro_09,3675069.0,64723.0,7969464816.0,165758880.0,9227584464.0,213914472.0,459716.0,9561.0,544490266200.0,3668993000.0,960899.0,,0.018266636658056556,,none
nonmetro_12,760722.2915218822,52000.98297773777,735749483.3529855,33742934.939248726,896930031.6545281,42931981.88387975,54411.53153527353,3356.2346320432043,79598962897.56978,2279045103.99931,216847.84553480346,,0.07090075487695044,,none
nonmetro_13,1874107.9929556737,94568.89891357918,1531155678.0151062,83236052.42388467,2019799131.6341312,111404288.37944092,168476.7147834029,9309.911155992322,147312549071.2886,2433439386.430843,500035.03201956657,,0.05233824647806442,,none
nonmetro_15,283197.2202,10209.7662,434271310.68,32194260.96,490780039.8816,34676425.4664,22411.528,1396.9882,69566230074.9,916993926.0,71950.0728,,0.0373931678887592,,none
nonmetro_16,651649.2168562381,84363.14312232607,676481237.8501301,96248137.98524101,779921944.6025832,111591948.21700159,52922.34465859668,7336.700295216555,83077775914.31299,4241308983.0175753,157365.23488765536,,0.13427783264669452,,none
nonmetro_17,1409092.8425517345,55173.62156626903,1009313944.091458,46746273.67628042,1353369330.6465213,60752465.043194905,127003.68860644303,5333.654217524608,89879921130.01404,2035771893.461063,442927.7381014388,,0.04061227622221423,,none
nonmetro_18,1476239.6781629636,53120.8752689531,1004078950.5389769,46409256.702733725,1311411863.4673116,60745431.66639728,117011.85532453755,5478.465140925908,108759100658.9914,2243768653.1247754,449007.34443325666,,0.037322763833352236,,none
